label,text
spam,"Nokia hoặc Motorola miễn phí với tối đa 12 phút 1/2Price Linerental, 500 MINS-NET MINS & 100TXT/MTH miễn phí B'tooth*."
ham,Tôi không muốn nghe triết lý.
ham,Bạn có công việc trong wipro :) Bạn sẽ có được mọi thứ trong cuộc sống trong 2 hoặc 3 năm.
ham,"Sau đó, không thể lấy máy tính xách tay?"
ham,Dunno da tiếp theo chương trình sau 6 là 850. Toa Payoh có 650.
spam,Đây là lần thứ 2 chúng tôi đã thử 2 liên hệ u.
ham,Tôi chỉ thực hiện một số khoản thanh toán nên không có nhiều như vậy.
ham,Họ đã không chơi một ngày năm ngoái biết mặc dù họ có đội rất tốt .. như Ấn Độ.
ham,K.:) Bạn là cô gái duy nhất chờ đợi trong lễ tân ah?
ham,Nói điều này từ từ.?
ham,Tôi ghét khi cô ấy làm điều này.
ham,"Thưa ông, tôi đang đợi cuộc gọi của bạn."
ham,Có chuyện gì vậy.
ham,"Nó có thể hoạt động, chúng tôi sẽ đạt được sự đồng thuận tại cuộc họp tiếp theo"
ham,Aiyah rồi tôi đợi lor.
ham,Điều cuối cùng tôi từng muốn làm là làm tổn thương bạn.
ham,Tôi sẽ cho bạn biết khi nó bắt đầu
ham,"Bạn gọi anh ấy bây giờ được rồi, tôi đã nói gọi anh ấy"
ham,Gọi đến số có sẵn trong cuộc hẹn.
ham,Hoặc ì_ đi mua wif anh ấy sau đó tôi gặp Ì_ sau đó có thể không?
ham,Mmmm ... chết tiệt ... không công bằng!
ham,Hôm nay hệ thống của tôi đã sẵn sàng. Tất cả đều tốt và tôi cũng ở trong sâu
ham,Mẹ muốn biết bạn đang ở đâu
ham,"Aight, tôi sẽ nhắn tin cho bạn khi tôi trở lại"
ham,Tôi nghĩ không biết hỗ trợ ass và srt.
ham,"Ồ được rồi, tôi không biết ý của bạn."
spam,Bạn đã giành được một khoản tiền mặt được đảm bảo £ 1000 £ hoặc giải thưởng Å £ 2000. Để yêu cầu giải thưởng yr gọi cho đại diện dịch vụ khách hàng của chúng tôi
spam,"Bạn có muốn xem các bức ảnh xxx của tôi, họ rất nóng, họ gần như bị cấm ở Anh!"
spam,Phần thưởng đặc biệt của HMV 500 pound các chứng từ HMV chính hãng sẽ giành được.
ham,Xem TV ngay bây giờ.
ham,Cây bút này vượt quá một trò đùa.
ham,Tôi đang ở một bữa tiệc với Alex Nichols
spam,"Bạn có một người ngưỡng mộ bí mật, người đang tìm kiếm 2 người liên lạc với bạn, ai là người mà họ tiết lộ ai nghĩ rằng bạn rất đặc biệt gọi vào ngày 09058094594"
ham,"Chỉ cần nhìn thấy cuộc gọi nhỡ của bạn, anh trai thân yêu của tôi."
ham,OK .. ì ì hoàn thành sớm?
ham,"Xin lỗi, tôi không thể giúp bạn về điều này."
ham,"Hãy đến với tôi, nô lệ."
ham,Tôi yêu mông của bạn!
ham,Tôi nghĩ rằng yêu cầu một phòng tập thể dục là lý do cho những người lười biếng.
spam,Thân mến
spam,Cấp bách!
ham,Không. Trên đường về nhà.
ham,Tôi phải thu thập xe da ở 6 lei.
ham,OK nhưng đã kết hợp.
ham,Có lẽ sớm hơn thế nếu nhà ga nơi tôi nghĩ đó là
spam,Gọi 09090900040 & Nghe trò chuyện trực tiếp cực đoan đang diễn ra trong văn phòng ngay bây giờ Total Privacy Không ai biết [sic] của bạn
ham,Chào buổi sáng làm ơn gọi tôi là thưa ngài
spam,"Freemsg hey u, tôi vừa nhận được 1 trong số các video/pic fones này, trả lời hoang dã cho txt này & tôi gửi cho bạn các bức ảnh của tôi"
ham,"Uh, đầu chúng ta không còn nhiều như vậy"
ham,Tôi không phải là bên ngoài cos darren nói rằng bạn đến mua sắm.
ham,"Aight, nghe hay."
ham,Bạn muốn 4 sinh nhật của bạn như thế nào?
ham,Tôi thích làm việc tại nhà :)
ham,Và cô Vday The Parachute và Double Coins ???
ham,"Xin lỗi, tôi sẽ gọi sau"
ham,Chị tôi đã được đặt trong Birla Soft Da :-)
spam,Nhập miễn phí trong 2 comp hàng tuần để có cơ hội giành được iPod.
ham,Wah ... okie okie ... Muz sử dụng e không giới hạn ... haha ...
ham,"Có một số người của Mu, tôi đang ở bàn của Lambda"
ham,Và ngừng là một ông già.
ham,Ello babe u ok?
ham,Xin chào bạn đẹp bạn ok?
ham,"Sau đó, bạn đi ikea str aft dat?"
ham,Vì nó & lt;#& gt;
ham,Lol grr mẹ tôi đang lấy mãi mãi với đơn thuốc của tôi.
ham,Đối với thực sự tho này thật tệ.
ham,Bạn muốn đi?
spam,TextBuddy Trò chuyện mới 2 Guys Horny ở khu vực của bạn 4 chỉ 25p miễn phí 2 Nhận mã bưu điện tìm kiếm hoặc tại gaytextbuddy.com.
ham,Đó không phải là thời điểm trong tháng cũng không phải giữa thời gian?
ham,FFFFF.
ham,Chúng tôi chưa rời đi.
ham,Sê -ri Lifebook của Fujitsu có tốt không?
ham,Yar tôi muốn 2 người bạn yest nhưng muộn rồi ... tôi ở đâu đã có zhong se qing bạn?
ham,Không biết bạn mang theo một số thức ăn
ham,Không có hiện tại và thực phẩm ở đây.
ham,Không có hiện tại và thực phẩm ở đây.
ham,Xin chào.
ham,Được rồi
ham,Chúng tôi không gọi như & lt;#& gt;
ham,Đừng cho một con khỉ chúng tôi nghĩ và tôi chắc chắn không bận tâm.
ham,OMG nó có thể tuyết ở đây tonite!
spam,Gọi từ 08702490080 - Nói với U 2 Gọi 09066358152 để nhận giải thưởng £ 5000.
spam,Mục nhập tuần đầu tiên miễn phí 2 TextPod 4 A Chance 2 Win 40GB iPod hoặc Å £ 250 tiền mặt mỗi tuần.
ham,Tiếp tục không làm phiền cả hai bạn
ham,Pa nói gì với tôi .. Tôi đã đi tắm :-)
ham,Jus đã hoàn thành Avatar Nigro
ham,R bạn quá trầy xước nó?
ham,Hy vọng bạn đang có một ngày tuyệt vời.
ham,Có phải một trong hai bạn có bất kỳ ý tưởng nào không?
ham,Kế hoạch của tôi thường dừng lại ở \ tìm kiếm cỏ dại hella
ham,Thực tế là bạn đang dọn dẹp cho thấy bạn biết tại sao tôi khó chịu.
ham,Xuất sắc!
spam,Nhiều người đang ở trong khu vực của bạn bây giờ.
ham,Dude Avatar 3D là imp.
spam,LÀM TỐT!
ham,K ... K :) Tại sao bạn không thể đến đây và tìm kiếm công việc :)
ham,Tôi có giấc ngủ tệ hại.
ham,"Vâng, tôi sẽ rời đi trong một vài phút & amp;"
ham,Có thể gọi cho tôi lúc 10:10 để đảm bảo rằng tôi đã thức dậy ...
ham,"Này, chúng ta có thể đi sức mạnh jazz yoga hip hop kb và yogasana"
ham,Pin dành cho ông Adewale chú tôi.
ham,Tôi không thể chọn điện thoại ngay bây giờ.
ham,Chờ 2 phút..có tại trạm xe buýt
ham,Oh ic.
ham,Haha ... thực sự oh không ... Làm thế nào?
ham,Nah im goin 2 wrks với j wot bout u?
ham,"Sau đó, chỉ cần ăn một cái chết tiệt và chờ đợi con khỉ của bạn con chó cái của bạn .......... u lỗ đít .................."
ham,Chúc ngủ ngon.
ham,"Aight Tôi cũng sẽ lấy thứ gì đó để ăn, nhắn tin cho tôi khi bạn trở lại MU"
ham,K ... K :) Tại sao bạn không thể đến đây và tìm kiếm công việc :)
ham,K ... K :) Tại sao bạn không thể đến đây và tìm kiếm công việc :)
ham,"Lol ... oh không em yêu, anh sẽ không trượt vào chỗ của bạn sau nửa đêm, nhưng cảm ơn vì lời mời"
ham,Howz câu chuyện về người đó
spam,Đoán xem!
ham,Lol đó sẽ là hoàn vốn tuyệt vời.
spam,Nó đến 80488. 500 tin nhắn văn bản miễn phí của bạn có hiệu lực cho đến ngày 31 tháng 12 năm 2005.
ham,Có :) Nó hoàn toàn ngoài hình thức :) Clark cũng thốt ra chất thải.
ham,Có :) Nó hoàn toàn ngoài hình thức :) Clark cũng thốt ra chất thải.
ham,Cảm ơn.
ham,Bowa lông là gì?
ham,Ngay cả tôi cũng không thể nhắm mắt vào tôi Vava của chúng tôi chơi umma:-D
ham,2 máy tính xách tay ... tôi noe infra nhưng quá chậm lar ... tôi nhanh chóng
spam,Bạn đã giành được một giải thưởng được đảm bảo Å £ 200 hoặc thậm chí Å £ 1000 Cash để nhận Giải thưởng UR Gọi miễn phí theo số 08000407165 (18+) 2 Stop GetStop trên 88222 PHP
ham,NVM không sao ...
ham,Tận hưởng cuộc sống của bạn.
ham,"Vâng, nhưng chúng ta có thể gặp nhau trong thị trấn cos sẽ đến GEP và sau đó về nhà."
ham,Tôi đã hỏi bạn một câu hỏi vài giờ trước.
ham,Điều đó thật tuyệt.
ham,Delhi và Chennai vẫn im lặng.
ham,"Lol được rồi, tôi đã nghĩ rằng quá haha"
spam,Trả lời để giành được 100 bảng hàng tuần!
ham,"Không, tôi đang ở cùng một chiếc thuyền."
ham,Shhhhh không ai được nên biết!
ham,"Xin lỗi, tôi sẽ gọi sau"
ham,"Xin lỗi, tôi sẽ gọi sau để gặp bất kỳ điều gì liên quan đến giao dịch, vui lòng gọi Arul."
ham,"Này, tôi sẽ đến muộn ... Tôi đang ở AMK."
ham,Tôi không nên mua một chiếc xe BMW khẩn cấp..Thôi Vry Urgent.Nhưng hv thiếu & lt;#& gt;
spam,Cấp bách!
ham,Chiều dài giống nhau nhưng E Top ngắn hơn N Tôi đã có một rìa bây giờ.
ham,S..antha num corrcts dane
ham,Không có cuộc gọi..Messages..missed cuộc gọi
ham,"Xin lỗi, tôi sẽ gọi sau"
ham,Bệ của gettin đầy vì vậy tôi có thể đến tối nay
ham,"Chào em yêu, anh vừa trở lại và anh đã có một đêm thực sự tốt đẹp và cảm ơn rất nhiều vì đã gặp bạn vào ngày mai xxx"
ham,Không có Valentine nào khác hả?
spam,Tones miễn phí hy vọng bạn thích nội dung mới của bạn.
ham,Eh den sat u cuốn sách e kb liao huh ...
ham,Bạn đã thực hành Curtsey của mình chưa?
ham,Tôi sẽ đến để lấy dưa chua
ham,"Lol boo, tôi đã hy vọng một tiếng cười"
ham,\ Yeh tôi là def up4 something sat
ham,"Chà, anh phải rời khỏi lớp của anh em yêu ... em chưa bao giờ quay lại với anh ... :-( ... Hy vọng em có một giấc ngủ ngon, tình yêu của anh"
ham,LMAO bộ nhớ cá của bạn ở đâu khi tôi cần?
ham,Nhưng tôi sẽ đi 2 sch trên mon.
ham,Ý tưởng sẽ sớm được chuyển đổi thành sống :)
spam,Themob> yo yo yo-here đến một lựa chọn mới về tải xuống nóng cho các thành viên của chúng tôi để nhận miễn phí!
ham,S .... S ... Ấn Độ sẽ vẽ loạt bài sau nhiều năm ở vùng đất Nam Phi ..
ham,"Goodmorning, hôm nay tôi đến muộn & lt; thập phân & gt;"
ham,Không thể đảm nhận bất kỳ vai trò chính nào trong tiếp cận cộng đồng.
ham,Mua sắm lor.
ham,Xin chào đây.
ham,Xem tin nhắn chuyển tiếp để được chứng minh
ham,Tôi không thể tiếp tục trải qua điều này.
ham,Dunno lei ... tôi thk mum lười đi ra ngoài ... tôi neva hỏi cô ấy ...
ham,Làm bất cứ điều gì bạn muốn.
ham,Làm bất cứ điều gì bạn muốn.
spam,Tin tuyệt vời!
ham,Ambrith..madurai..met u in arun dha marrge..remembr?
ham,"Chỉ cần đọc lại nó và tôi không có gì xấu hổ nhưng hãy cho tôi biết anh ấy lấy nó như thế nào và nếu anh ấy chạy, tôi sẽ đổ lỗi cho bạn 4 bao giờ !!"
ham,"Công chúa, mèo con của bạn bị cạo hay tự nhiên?"
ham,Tốt hơn b.
ham,Ya nó đã đến một thời gian trước
ham,"Từ ngày mai trở đi, 6 đến 3 công việc."
ham,Bất cứ điều gì nhưng toa payoh đã có nơi 2 đi bộ meh ...
ham,Bất cứ điều gì nhưng toa payoh đã có nơi 2 đi bộ meh ...
spam,"Bạn có thể giành được Å £ 100 của các phiếu quà tặng âm nhạc mỗi tuần bắt đầu từ bây giờ TXT từ rút tới 87066 tscs www.ldew.com skillgame, 1Winaweek, Age16.150ppermesssub"
ham,Có bất kỳ rạp chiếu phim nào tôi có thể đến và xem phim không giới hạn và chỉ trả tiền một lần không?
ham,Bạn ăn trưa một mình?
ham,"Có rõ ràng, nhưng bạn là những quả trứng-ptt và đầu khoai tây ‰ û_ nói sớm!"
ham,"Không, người đàn ông, xe của tôi có nghĩa là bị nhồi nhét đầy đủ người"
ham,"Không có công việc mới tại quán bar ở sân bay trên Satsgettin 4,47 người nhưng có nghĩa là không nằm trong!"
ham,Kallis đã sẵn sàng cho Bat trong hiệp thứ 2
ham,Thanx nhưng sinh nhật của tôi đã kết thúc.
ham,"Ugh y không thể xin lỗi, thừa nhận bạn đã sai và yêu cầu tôi đưa bạn trở lại?"
ham,"I noe la ... u wana pei bf oso rite ... k lor, những ngày khác den ..."
ham,"Vâng, tôi là một đứa trẻ nhỏ .. và Boost là bí mật năng lượng của tôi .."
ham,Tôi sẽ nhớ bạn rất nhiều
ham,Avatar có được cho là có phụ đề không
ham,Đơn giản chỉ cần ngồi xem trận đấu trong văn phòng ..
ham,Bạn có thể ghi lại những điều bạn muốn nhớ sau.
ham,"Ồ xin lỗi, xin vui lòng nó đã kết thúc"
ham,"Này, chúng ta đang đi học tập LO hay phòng tập thể dục?"
ham,Đừng đóng gói những gì bạn có thể mua tại bất kỳ cửa hàng nào. Lãnh đạo ngũ cốc.
ham,Bạn luôn làm cho mọi thứ lớn hơn chúng
ham,"""Dun wan để xem ngoại tình?"
ham,"Tôi không thức dậy cho đến 4 giờ chiều, sup"
spam,4mths Half Price Orange Line Cho thuê & điện thoại camera mới nhất 4 miễn phí.
ham,Tôi có thể gửi cho bạn một bức ảnh nếu bạn thích :)
ham,Được rồi ... Tôi đã đặt tất cả đã ... bao gồm cả một tại Bugis.
ham,"Aight fuck it, tôi sẽ lấy nó sau"
ham,Không de.
ham,"Vì vậy, đừng sử dụng kết nối bất kỳ cách nào"
ham,BlackBerry Bold2 ở Nigeria là bao nhiêu.
ham,Xin chào bạn ở đâu.
ham,Này darlin .. tôi có thể đón bạn ở trường đại học nếu bạn nói với tôi wen & ở đâu 2 mt .. yêu pete xx
spam,Gọi 09094100151 để sử dụng các phút của bạn!
ham,"Ồ ... Tôi đã nghĩ đến việc đi Yogasana lúc 10 giờ không có ND để đi lúc 3 den có thể vội vàng đến Parco 4 nb ... okie lor, bạn gọi cho tôi khi sẵn sàng ..."
ham,Y muộn quá nhưng tôi cần đi n lấy máy tính xách tay ...
ham,"Thưa ông, tôi đang đợi thư của bạn."
ham,. Vui lòng tính phí điện thoại di động của tôi khi bạn thức dậy vào buổi sáng.
ham,"Không có gì, tôi nhận được tin nhắn từ không xác định không .."
ham,"Ugh chết tiệt, tôi đang tiếp tục đến đêm giao thừa"
ham,Anh ta không nhìn thấy cái bóng của mình.
ham,Tôi đã làm.
ham,Chào !
ham,Có đào tạo nào vào ngày mai không?
spam,CẤP BÁCH!
ham,Vượt qua tất cả các liên hệ của bạn n xem wat bạn nhận được!
ham,Cos bố sắp xếp thời gian c wat thời gian tìm kiếm ì_ mah ...
ham,Sau đó.
ham,Ai ở đó nói lời chào với người ma túy của chúng tôi
ham,Thật khó để tin những thứ như thế này.
spam,"Eerie Nokia Tones 4U, Tiêu đề Tone Rply tới 8007 ví dụ: Tone Dracula đến 8007 tiêu đề: Ghost, Addamsfa, Munsters, Exorcist, Twilight www.getzed.co.uk POBox36504W45WQ 150P"
spam,"Eerie Nokia Tones 4U, Tiêu đề Tone Rply tới 8007 ví dụ: Tone Dracula đến 8007 tiêu đề: Ghost, Addamsfa, Munsters, Exorcist, Twilight www.getzed.co.uk POBox36504W45WQ 150P"
ham,Chúc ngủ ngon thân yêu của tôi .. Sleepwell & amp; chăm sóc
ham,Đó là bài hát kỳ diệu
spam,"Freemsg: Yêu cầu UR 250 Tin nhắn SMS-Text OK đến 84025 ngay! Sử dụng Web2Mobile 2 Ur Mates, v.v. Tham gia TXT250.com với giá 1.50p/tuần."
ham,Yar lor thực sự chúng tôi khá nhanh ... cos da ge slow wat ... haha ...
ham,Phải đến sau .. Tôi thường tắm cho anh ấy vào buổi chiều mah ..
ham,Tin tôi đi.
ham,Này Hun-onbus Goin 2 gặp anh ấy.
spam,85233 miễn phí> Nhạc chuông! Trả lời thật
ham,Tôi có thể đưa bạn vào lúc trưa
ham,Nó đâu rồi.
ham,Tôi là một người phụ nữ.
ham,Tôi đã xong oredi ...
ham,"Bạn cũng ngọt ngào, công chúa."
ham,Bạn có khỏe không.
ham,Moji tôi yêu bạn nhiều hơn lời nói.
ham,Anh bạn làm thế nào để bạn thích gió buff.
ham,\ Được rồi em yêu
spam,\ Được rồi em yêu
ham,"Không, tôi không."
ham,S :-) Kallis sẽ không chơi trong hai ODI đầu tiên :-)
ham,Sau đó lấy một số tiền mặt cùng nhau và tôi sẽ nhắn tin cho Jason
